datetime,timestamp,open,high,low,close
2021-12-01 12:00:00,1638360000,595736.8100,620062.0400,590903.0600,619033.7300
2021-12-01 16:00:00,1638374400,618952.9300,625559.9100,613236.2700,621306.9000
2021-12-01 20:00:00,1638388800,621232.7600,632485.4600,618786.3400,626927.0100
2021-12-02 00:00:00,1638403200,626939.6200,643571.8800,626604.9200,642604.6900
2021-12-02 04:00:00,1638417600,642640.6900,652632.2700,637261.4500,647630.1400
2021-12-02 08:00:00,1638432000,647585.7700,653855.6000,641042.0700,647265.6000
2021-12-02 12:00:00,1638446400,647382.1600,667206.9300,644575.5600,659296.2400
2021-12-02 16:00:00,1638460800,659216.0800,671030.8200,659200.9600,663190.2500
2021-12-02 20:00:00,1638475200,663382.3600,677397.6100,662027.1500,674317.1000
2021-12-03 00:00:00,1638489600,674207.9300,700928.1200,671418.5300,699699.8800
2021-12-03 04:00:00,1638504000,699710.9800,700287.2500,679181.5900,687684.6500
2021-12-03 08:00:00,1638518400,687547.9300,692014.4800,681099.9800,685383.4300
2021-12-03 12:00:00,1638532800,685176.5700,699863.0100,681811.6400,697215.9400
2021-12-03 16:00:00,1638547200,697388.6900,702483.6500,674457.0100,675677.8100
2021-12-03 20:00:00,1638561600,675598.9800,689765.1200,673662.9000,687732.7100
2021-12-04 00:00:00,1638576000,687608.6600,712135.8800,686175.8200,699044.3600
2021-12-04 04:00:00,1638590400,699016.1400,705108.3100,692010.0600,696865.8500
2021-12-04 08:00:00,1638604800,696918.0200,723172.9200,696726.1500,722486.9600
2021-12-04 12:00:00,1638619200,722629.0000,726216.4100,703105.8500,703315.3600
2021-12-04 16:00:00,1638633600,703123.0900,718355.1700,702453.4100,709033.7300
2021-12-04 20:00:00,1638648000,708963.1100,724896.5600,704291.3500,715443.2500
2021-12-05 00:00:00,1638662400,715320.1800,726747.7000,709537.4300,721742.0400
2021-12-05 04:00:00,1638676800,721691.1300,729602.4000,717161.9000,728181.7000
2021-12-05 08:00:00,1638691200,727972.1600,746845.5900,724512.4100,741725.2200
2021-12-05 12:00:00,1638705600,741773.1500,769145.0000,738650.7900,768840.2400
2021-12-05 16:00:00,1638720000,768799.2800,779163.5400,766962.5100,776265.5100
2021-12-05 20:00:00,1638734400,776042.6900,782539.3700,766068.0800,780115.9600
2021-12-06 00:00:00,1638748800,779943.2500,786626.8900,766603.4600,774677.5700
2021-12-06 04:00:00,1638763200,774660.5500,781944.6700,769146.9200,781478.5400
2021-12-06 08:00:00,1638777600,781475.1600,783971.2300,761229.9300,774001.8400
2021-12-06 12:00:00,1638792000,774218.7700,775238.0100,752848.2600,764747.9700
2021-12-06 16:00:00,1638806400,764387.9300,764564.5000,750057.0400,753539.0600
2021-12-06 20:00:00,1638820800,753432.7100,774930.8900,752526.7900,762583.2600
2021-12-07 00:00:00,1638835200,762470.4300,765713.8700,754071.3300,761413.1000
2021-12-07 04:00:00,1638849600,761534.4000,771784.6500,745426.1700,770194.7000
2021-12-07 08:00:00,1638864000,770084.3700,788458.4600,764948.1600,765841.7000
2021-12-07 12:00:00,1638878400,765986.9000,800603.6900,764179.2600,797286.2500
2021-12-07 16:00:00,1638892800,797595.5800,799919.7400,785896.1200,793145.7200
2021-12-07 20:00:00,1638907200,793270.5200,801820.2500,781940.5900,783916.8100
2021-12-08 00:00:00,1638921600,783986.6400,795105.6800,777056.4300,793670.6500
2021-12-08 04:00:00,1638936000,793521.6700,804511.8100,786621.0400,786662.1000
2021-12-08 08:00:00,1638950400,786376.9500,809988.6600,784321.1000,795577.9300
2021-12-08 12:00:00,1638964800,795692.9500,795958.2900,772507.4800,774534.4800
