datetime,timestamp,open,high,low,close
2026-06-03 13:15:00,1780492500,29180.8385,29292.4313,29174.4502,29230.8283
2026-06-03 13:20:00,1780492800,29227.3166,29366.9016,29222.0818,29366.9016
2026-06-03 13:25:00,1780493100,29361.6846,29369.8493,29257.7403,29266.4814
2026-06-03 13:30:00,1780493400,29273.7500,29290.1405,29182.9824,29213.6406
2026-06-03 13:35:00,1780493700,29216.3058,29227.5714,29134.0455,29146.3928
2026-06-03 13:40:00,1780494000,29145.3268,29170.0764,29018.8065,29024.5053
2026-06-03 13:45:00,1780494300,29018.9925,29018.9925,28927.0755,28995.3055
2026-06-03 13:50:00,1780494600,28995.5282,29043.0623,28977.7155,28981.2958
2026-06-03 13:55:00,1780494900,28980.4461,28983.0124,28871.9373,28930.3664
2026-06-03 14:00:00,1780495200,28924.3064,29023.9350,28916.0404,29018.5069
2026-06-03 14:05:00,1780495500,29009.3640,29009.3640,28898.5149,28937.2584
2026-06-03 14:10:00,1780495800,28949.0015,28972.7399,28901.8324,28922.5234
2026-06-03 14:15:00,1780496100,28916.3002,29014.5939,28854.8665,28995.5827
2026-06-03 14:20:00,1780496400,29000.6105,29102.1936,28972.5073,29101.4466
2026-06-03 14:25:00,1780496700,29096.6892,29140.7627,29053.2632,29125.2450
2026-06-03 14:30:00,1780497000,29134.8958,29237.3723,29110.7330,29186.4944
2026-06-03 14:35:00,1780497300,29181.4400,29266.0769,29155.4100,29260.7460
2026-06-03 14:40:00,1780497600,29257.5705,29257.5705,29163.4640,29254.1429
2026-06-03 14:45:00,1780497900,29258.1768,29291.0671,29228.5589,29256.8664
2026-06-03 14:50:00,1780498200,29257.1603,29261.9245,29119.9484,29119.9484
2026-06-03 14:55:00,1780498500,29125.7874,29191.9199,29049.7610,29121.8655
2026-06-03 15:00:00,1780498800,29122.6662,29149.8252,29057.6801,29073.9576
2026-06-03 15:05:00,1780499100,29060.6483,29171.1213,29051.9199,29134.7454
2026-06-03 15:10:00,1780499400,29137.0749,29216.0984,29116.9249,29203.9321
2026-06-03 15:15:00,1780499700,29205.3425,29265.8537,29194.2806,29198.5267
2026-06-03 15:20:00,1780500000,29205.3597,29279.6193,29200.8114,29258.2099
2026-06-03 15:25:00,1780500300,29261.5390,29290.5415,29189.5102,29279.9810
2026-06-03 15:30:00,1780500600,29283.2011,29302.0235,29245.9253,29298.6105
2026-06-03 15:35:00,1780500900,29297.3459,29418.8441,29297.3459,29414.9273
2026-06-03 15:40:00,1780501200,29412.8879,29484.2792,29396.8261,29482.5063
2026-06-03 15:45:00,1780501500,29488.7152,29550.5331,29455.9507,29538.3735
2026-06-03 15:50:00,1780501800,29531.0309,29548.3897,29441.2139,29500.4631
2026-06-03 15:55:00,1780502100,29486.5901,29520.9686,29413.3790,29413.3790
2026-06-03 16:00:00,1780502400,29406.4181,29439.7360,29372.3830,29372.3830
2026-06-03 16:05:00,1780502700,29366.8483,29393.7535,29326.6410,29378.6023
2026-06-03 16:10:00,1780503000,29388.2597,29498.9887,29382.5594,29467.1762
2026-06-03 16:15:00,1780503300,29469.2504,29492.7163,29438.1396,29465.2987
2026-06-03 16:20:00,1780503600,29465.2620,29503.3664,29372.2530,29372.2530
2026-06-03 16:25:00,1780503900,29375.8778,29426.5853,29355.7170,29379.3973
2026-06-03 16:30:00,1780504200,29380.1704,29507.3881,29376.3839,29491.7013
2026-06-03 16:35:00,1780504500,29487.3478,29502.1764,29431.6637,29440.4080
2026-06-03 16:40:00,1780504800,29440.0091,29495.5569,29436.8656,29460.2978
2026-06-03 16:45:00,1780505100,29461.8013,29556.3616,29455.0755,29525.3064
2026-06-03 16:50:00,1780505400,29527.1526,29577.4702,29514.3769,29548.8726
2026-06-03 16:55:00,1780505700,29543.3278,29573.2626,29461.5931,29476.2920
2026-06-03 17:00:00,1780506000,29473.2656,29486.8684,29377.0805,29407.5869
2026-06-03 17:05:00,1780506300,29413.8946,29478.0427,29387.7534,29436.0867
2026-06-03 17:10:00,1780506600,29431.5424,29439.8917,29361.2143,29378.2311
2026-06-03 17:15:00,1780506900,29375.7982,29549.7251,29371.8200,29509.7442
2026-06-03 17:20:00,1780507200,29512.3559,29546.1859,29434.1807,29449.6655
2026-06-03 17:25:00,1780507500,29449.6515,29588.8465,29427.3745,29562.4756
2026-06-03 17:30:00,1780507800,29559.2126,29559.2126,29414.9071,29414.9071
2026-06-03 17:35:00,1780508100,29409.6560,29416.4987,29339.9402,29412.3076
2026-06-03 17:40:00,1780508400,29416.0366,29434.1994,29230.4317,29252.4658
2026-06-03 17:45:00,1780508700,29249.3155,29271.1549,29134.2833,29203.0630
2026-06-03 17:50:00,1780509000,29203.0382,29288.8221,29200.9302,29275.1975
2026-06-03 17:55:00,1780509300,29270.7761,29284.7226,29193.7622,29247.6777
2026-06-03 18:00:00,1780509600,29251.9408,29341.5329,29220.3965,29332.3941
2026-06-03 18:05:00,1780509900,29334.5427,29439.3613,29334.5427,29439.3613
2026-06-03 18:10:00,1780510200,29428.2528,29444.1715,29356.5092,29360.1109
2026-06-03 18:15:00,1780510500,29363.7030,29412.6915,29346.8639,29357.8982
2026-06-03 18:20:00,1780510800,29359.3710,29441.9681,29329.3154,29331.3954
2026-06-03 18:25:00,1780511100,29338.2924,29365.0741,29248.5865,29269.6461
2026-06-03 18:30:00,1780511400,29279.7655,29366.3813,29273.8177,29326.8859
2026-06-03 18:35:00,1780511700,29330.8490,29330.8490,29216.1037,29216.1037
2026-06-03 18:40:00,1780512000,29212.8081,29291.5123,29210.1832,29249.7362
2026-06-03 18:45:00,1780512300,29256.3317,29288.4034,29247.4506,29281.5024
2026-06-03 18:50:00,1780512600,29294.7935,29363.9457,29283.4154,29327.4123
2026-06-03 18:55:00,1780512900,29316.5271,29404.6278,29288.7189,29329.8600
2026-06-03 19:00:00,1780513200,29332.2886,29351.2552,29259.3337,29290.9625
2026-06-03 19:05:00,1780513500,29290.6599,29311.5094,29209.4092,29227.3375
2026-06-03 19:10:00,1780513800,29217.6086,29218.9749,29119.0535,29132.7206
2026-06-03 19:15:00,1780514100,29130.9085,29189.7159,29103.2645,29189.7159
2026-06-03 19:20:00,1780514400,29193.2132,29209.2294,29147.7602,29200.9392
2026-06-03 19:25:00,1780514700,29216.0056,29275.4613,29146.7141,29153.9577
2026-06-03 19:30:00,1780515000,29153.2264,29153.2264,28996.4843,28996.4843
2026-06-03 19:35:00,1780515300,28999.9020,29158.1030,28988.4551,29131.0143
2026-06-03 19:40:00,1780515600,29125.7628,29136.2474,29030.1662,29079.3264
2026-06-03 19:45:00,1780515900,29081.9015,29104.0972,29010.2003,29013.5425
2026-06-03 19:50:00,1780516200,29010.2613,29010.2613,28878.4452,28923.7383
2026-06-03 19:55:00,1780516500,28914.8705,28948.5373,28882.3462,28937.7644
2026-06-03 20:00:00,1780516800,28941.9539,28976.6720,28898.4195,28943.6208
2026-06-03 20:05:00,1780517100,28942.8978,28970.6395,28819.2616,28825.7622
